ph1_gene_id	orthogroup_id	has_scer_essential_ortholog	has_spom_essential_ortholog	has_any_yeast_essential	scer_essential_gene_ids	spom_essential_gene_ids	fg_occupancy_18	fg_presence_count_18	fg_mean_copy_18	fg_median_copy_18	fg_max_copy_18	fg_single_copy_fraction_18	is_strict_core_18	is_exact_single_copy_core_18	yeast_essential_support_class	weak_positive_confidence	source_protein_id	source_header	sequence_length	sequence_sha256	header_fgsg_id	legacy_protein_accession	legacy_seq_match_count	fgsg_candidate_count	unified_candidate_count	resolved_canonical_gene_id	bridge_status	bridge_method	mapping_confidence	has_resolved_canonical	canonical_gene_id	candidate_rank_within_gene	selection_rule	construction_role
XP_011323666.1	OG0001693	0	1	1		SPAC4A8.03c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011323666.1	XP_011323666.1 hypothetical protein FGSG_05162 [Fusarium graminearum PH-1]	667	e2940d93bc5346c5a7793479e2e3a7e4d329707d2ff63c8d1d4d1697f4f499aa	FGSG_05162	I1RMH2	1	1	1	fgraminearum::FGRAMPH1_01G17251	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17251	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323669.1	OG0003499	0	1	1		SPAC19G12.07c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011323669.1	XP_011323669.1 RNA-binding protein rsd1 [Fusarium graminearum PH-1]	568	423f85f9a4462c6cab37f6ea6aa9a8765eae6ef4ca33e25966b9baf011e2a941		I1RMH5	1	0	1	fgraminearum::FGRAMPH1_01G17257	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G17257	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323676.1	OG0001695	0	1	1		SPBP22H7.09c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011323676.1	XP_011323676.1 hypothetical protein FGSG_05172 [Fusarium graminearum PH-1]	468	4220d82bcbfd28157b19907ee259d4bc628bfcd3a1c955413a82eb048ab95f90	FGSG_05172		0	1	1	fgraminearum::FGRAMPH1_01G17273	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G17273	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323678.1	OG0001081	0	1	1		SPAC1F7.05.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011323678.1	XP_011323678.1 ribonucleoside-diphosphate reductase large chain [Fusarium graminearum PH-1]	913	aa37e4ed8da2da553de24377450075983d37876223c842acb44e8a6ead6c5ce9			0	0	1	fgraminearum::FGRAMPH1_01G17277	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G17277	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323686.1	OG0002637	1	0	1	YHR040W		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011323686.1	XP_011323686.1 hypothetical protein FGSG_05180 [Fusarium graminearum PH-1]	166	4177b40cda0a793ae33db2f6dfd3e6225d534e565fce9f2133b9592bf0869271	FGSG_05180		0	1	1	fgraminearum::FGRAMPH1_01G17295	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G17295	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323687.1	OG0002638	1	1	1	YIL068C	SPCC1235.10c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323687.1	XP_011323687.1 hypothetical protein FGSG_05181 [Fusarium graminearum PH-1]	752	d06f2b3a207194cd4a4cd07c3cfe4f40223cfffc011bb1736f4b53f5175d75cc	FGSG_05181	I1RMJ1	1	1	1	fgraminearum::FGRAMPH1_01G17299	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17299	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323689.1	OG0002639	0	1	1		SPBC17A3.07.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011323689.1	XP_011323689.1 glutathione reductase [Fusarium graminearum PH-1]	506	8e9193a745be7492a181f77545877a1c33a022f43457879a3aa7c0486269ca4f		I1RMJ3	1	0	1	fgraminearum::FGRAMPH1_01G17301	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G17301	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323701.1	OG0002643	1	1	1	YAL025C	SPAC222.06.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323701.1	XP_011323701.1 hypothetical protein FGSG_05193 [Fusarium graminearum PH-1]	316	5d5aac4bffc2dbde70b047caf054bcddbdd879fbe238b8a58b01dcab7c7c81b5	FGSG_05193	I1RMK3	1	1	1	fgraminearum::FGRAMPH1_01G17333	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17333	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323703.1	OG0002645	0	1	1		SPBP8B7.29.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011323703.1	XP_011323703.1 hypothetical protein FGSG_05195 [Fusarium graminearum PH-1]	827	ae18b69d92e20ae92f7de7b2e7aae5e4b8db3d47f576d591595c722bfb82863a	FGSG_05195	I1RMK4	1	1	1	fgraminearum::FGRAMPH1_01G17337	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17337	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323709.1	OG0002646	1	1	1	YMR239C	SPBC119.11c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323709.1	XP_011323709.1 hypothetical protein FGSG_05201 [Fusarium graminearum PH-1]	331	89080c555d4ccc470bed97410181b6b8ef9dc424089ae68215f16a25f3bcedb0	FGSG_05201	I1RML0	1	1	1	fgraminearum::FGRAMPH1_01G17349	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17349	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323710.1	OG0003959	0	1	1		SPBC30D10.12c.1:pep	0.9444	17	0.9444	1.0	1	0.9444	0	0	spom_only	high	XP_011323710.1	XP_011323710.1 hypothetical protein FGSG_05202 [Fusarium graminearum PH-1]	76	dc0755e65121c97f6892b159a0abd65942235411e6117c556052d4a0f12edb77	FGSG_05202		0	1	1	fgraminearum::FGRAMPH1_01G17351	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G17351	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323720.1	OG0002650	1	1	1	YNL024C-A	SPBC530.16.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323720.1	XP_011323720.1 transmembrane protein [Fusarium graminearum PH-1]	71	13c5c92a0f12cef2e0fc5716e8078e9ccc4fe04493b292567d40d7fb77877488		I1RML8	1	0	1	fgraminearum::FGRAMPH1_01G17373	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G17373	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323721.1	OG0002651	1	1	1	YML098W	SPCC1494.02c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323721.1	XP_011323721.1 hypothetical protein FGSG_05211 [Fusarium graminearum PH-1]	169	8bb2a04b4c4f63d2422d861841e4dc5c1e692c443687a655366ef583025b7cff	FGSG_05211	I1RML9	1	1	1	fgraminearum::FGRAMPH1_01G17375	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17375	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323725.1	OG0003961	1	1	1	YPL085W	SPAC29B12.07.1:pep	0.9444	17	0.9444	1.0	1	0.9444	0	0	both	high	XP_011323725.1	XP_011323725.1 hypothetical protein FGSG_05213 [Fusarium graminearum PH-1]	1943	91b193c65c81f2b0c1e1695c7efbe44e5263061354f5efcafff02b88a0804884	FGSG_05213	I1RMM1	1	1	1	fgraminearum::FGRAMPH1_01G17385	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17385	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323728.1	OG0000563	0	1	1		SPAC1F5.04c.1:pep;SPCC895.05.1:pep	1.0000	18	1.0556	1.0	2	0.9444	1	0	spom_only	high	XP_011323728.1	XP_011323728.1 cytokinesis protein sepA [Fusarium graminearum PH-1]	1755	f5b55de5800591b60f79e3784e0c8be988034c137f5a422e692e961017887ac4			0	0	1	fgraminearum::FGRAMPH1_01G17391	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G17391	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323730.1	OG0002652	0	1	1		SPAC6G10.09.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011323730.1	XP_011323730.1 hypothetical protein FGSG_05218 [Fusarium graminearum PH-1]	814	61dcc0edd601e3bb6afad7904aaaec039bbd23a2be4534b76b553aa2be2af808	FGSG_05218	I1RMM6	1	1	1	fgraminearum::FGRAMPH1_01G17395	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17395	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323733.1	OG0002653	1	1	1	YMR314W	SPAC6G10.04c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323733.1	XP_011323733.1 proteasome subunit alpha type 1 [Fusarium graminearum PH-1]	263	c29efb900f31f1f8ea450e00496b6aa3c8b1c92e0313fe695d02717cdece529e		I1RMM9	1	0	1	fgraminearum::FGRAMPH1_01G17403	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G17403	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323737.1	OG0002654	0	1	1		SPBC2A9.08c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011323737.1	XP_011323737.1 transporter SEC22 [Fusarium graminearum PH-1]	215	aaed0fd12151c644342aa39eea1b7a7cadacebabd2c1dcb5a950bb199c49d447		I1RMN3	1	0	1	fgraminearum::FGRAMPH1_01G17411	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G17411	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323740.1	OG0002655	1	1	1	YBR247C	SPBC13G1.09.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323740.1	XP_011323740.1 bys protein [Fusarium graminearum PH-1]	487	4629b668acf0fcb8d9a589b3996806c622102df885d6161b6c582b4a4085aa56		I1RMN6	1	0	1	fgraminearum::FGRAMPH1_01G17417	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G17417	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323744.1	OG0003966	0	1	1		SPCC962.02c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011323744.1	XP_011323744.1 hypothetical protein FGSG_05233 [Fusarium graminearum PH-1]	874	584e6cbe76e2010e41aadeb082a2b62bbc9fd2a9f114905198910630887bdaa9	FGSG_05233	I1RMP0	1	1	1	fgraminearum::FGRAMPH1_01G17427	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17427	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323755.1	OG0001332	1	1	1	YNL124W	SPBC30D10.15.1:pep	1.0000	18	1.0556	1.0	2	0.9444	1	0	both	high	XP_011323755.1	XP_011323755.1 hypothetical protein FGSG_05244 [Fusarium graminearum PH-1]	564	971dc9687b25f6f50d32e9d89dd963da229d5e8e4a8e0b50fd0019bb2fb3541a	FGSG_05244	I1RMQ0	1	1	1	fgraminearum::FGRAMPH1_01G17451	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17451	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323758.1	OG0002658	1	1	1	YJL072C	SPBC725.13c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323758.1	XP_011323758.1 hypothetical protein FGSG_05247 [Fusarium graminearum PH-1]	250	3a3870f7f9961067ac204e793640acd87c29f9c31e885694db1cc4e2870db34e	FGSG_05247	Q4IC11	1	1	1	fgraminearum::FGRAMPH1_01G17455	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G17455	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323760.1	OG0002659	1	1	1	YHR020W	SPBC19C7.06.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323760.1	XP_011323760.1 hypothetical protein FGSG_05249 [Fusarium graminearum PH-1]	553	31dbfa07da415bbe3afd6dd9f78dbae860348b27c8339118b5bc5dd07b831e76	FGSG_05249	I1RMQ4	1	1	1	fgraminearum::FGRAMPH1_01G17457	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17457	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323761.1	OG0002660	1	1	1	YDR212W	SPBC12D12.03.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323761.1	XP_011323761.1 T-complex protein 1 subunit alpha [Fusarium graminearum PH-1]	565	1899ab695f9b1d660971fef662c3790ec0a25290081ddb09c7cd01f964e811c6		I1RMQ5	1	0	1	fgraminearum::FGRAMPH1_01G17461	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G17461	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323799.1	OG0002667	1	1	1	YOL069W	SPAC27F1.04c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323799.1	XP_011323799.1 hypothetical protein FGSG_05288 [Fusarium graminearum PH-1]	462	d43d6b5344766a030714f4aa1a4982d3ef0f1e4edac6167015d9eae3f7b6c684	FGSG_05288	Q4IBX0	1	1	1	fgraminearum::FGRAMPH1_01G17537	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G17537	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323810.1	OG0003977	1	1	1	YOR262W	SPAC144.07c.1:pep	0.9444	17	0.9444	1.0	1	0.9444	0	0	both	high	XP_011323810.1	XP_011323810.1 hypothetical protein FGSG_05298 [Fusarium graminearum PH-1]	358	24b05508746cc5bd3a14e96745e74f952ece3eb3cc11040f06948d79f3eed573	FGSG_05298	I1RMU8	1	1	1	fgraminearum::FGRAMPH1_01G17561	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17561	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323812.1	OG0002669	0	1	1		SPAC2C4.13.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011323812.1	XP_011323812.1 vacuolar ATP synthase subunit c'' [Fusarium graminearum PH-1]	201	02dad0f55bb57dc2794d7ce451882bd79fdebfcc070a97ac8cc83997df5ba16b		I1RMV0	1	0	1	fgraminearum::FGRAMPH1_01G17567	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G17567	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323829.1	OG0002672	1	0	1	YLR314C		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011323829.1	XP_011323829.1 cell division control protein 3 [Fusarium graminearum PH-1]	562	4a476d691e865d61e30110a208ac8b89a44a1ad6cf44cdd2b3e91f0e36c05c36		I1RMW3	1	0	1	fgraminearum::FGRAMPH1_01G17601	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G17601	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323830.1	OG0002673	1	1	1	YOR176W	SPCC320.09.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323830.1	XP_011323830.1 ferrochelatase [Fusarium graminearum PH-1]	419	c90c5f48c091ff47dd16aa683bbb3af36531436b3d495d5a8b80e10d6fd6b7aa		I1RMW4	1	0	1	fgraminearum::FGRAMPH1_01G17603	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G17603	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323835.1	OG0002674	1	1	1	YER112W	SPBC30D10.06.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323835.1	XP_011323835.1 hypothetical protein FGSG_05320 [Fusarium graminearum PH-1]	124	1a8ba9aef772057f07d765547124d30c2783112ddb024519902f95a0ea297c36	FGSG_05320	I1RMW7	1	1	1	fgraminearum::FGRAMPH1_01G17613	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17613	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323845.1	OG0002676	1	1	1	YNL137C	SPBC13G1.01c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323845.1	XP_011323845.1 NAM9 protein [Fusarium graminearum PH-1]	482	9fc6779b2508cddcf50f15362fe7e7f37eb32bb2eb503428103defc816423b7b			0	0	1	fgraminearum::FGRAMPH1_01G17637	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G17637	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323885.1	OG0002678	1	1	1	YOL135C	SPBC14F5.08.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323885.1	XP_011323885.1 hypothetical protein FGSG_05360 [Fusarium graminearum PH-1]	246	40496d516c83df6b3180aa39d180e3d98b05cbc88926f2bb0d84e99c5d3e992a	FGSG_05360	I1RN04	1	1	1	fgraminearum::FGRAMPH1_01G17725	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17725	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323900.1	OG0003984	1	0	1	YGR047C		0.9444	17	0.9444	1.0	1	0.9444	0	0	scer_only	high	XP_011323900.1	XP_011323900.1 hypothetical protein FGSG_05376 [Fusarium graminearum PH-1]	934	8dc4ae8ebba7fe8b2d5bc730a06879c29926d2d70ef02e6c5bacd03496c1c53b	FGSG_05376	I1RN17	1	1	1	fgraminearum::FGRAMPH1_01G17759	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17759	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323908.1	OG0002696	1	1	1	YMR059W	SPAC959.10.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323908.1	XP_011323908.1 hypothetical protein FGSG_12725 [Fusarium graminearum PH-1]	135	d279831bc0bba5478677db182dd2f42fb2604a406af7712351d710fcf91429c0	FGSG_12725	I1S7A2	1	1	1	fgraminearum::FGRAMPH1_01G17773	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17773	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323918.1	OG0002681	1	0	1	YMR211W		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011323918.1	XP_011323918.1 hypothetical protein FGSG_05390 [Fusarium graminearum PH-1]	484	8be59d205ad1b61f4a9a4dfc4f114a9ffcf5d9985a5021c207cc130eb78a2bc7	FGSG_05390		0	1	1	fgraminearum::FGRAMPH1_01G17793	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G17793	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323929.1	OG0000678	1	0	1	YLR310C		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011323929.1	XP_011323929.1 hypothetical protein FGSG_05398 [Fusarium graminearum PH-1]	1208	174615f12414898b9063a7eeaf995364ad17f08b27414cef3de33b2e5ed59a28	FGSG_05398	I1RN36	1	1	1	fgraminearum::FGRAMPH1_01G17815	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17815	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323940.1	OG0002682	1	1	1	YJL026W	SPBC25D12.04.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323940.1	XP_011323940.1 ribonucleoside-diphosphate reductase small chain [Fusarium graminearum PH-1]	399	47491a1a0aa2fddefed41186735e9139e6d384b8e8e32c361bbc033c97ad57cd		I1RN46	1	0	1	fgraminearum::FGRAMPH1_01G17841	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G17841	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323942.1	OG0002683	0	1	1		SPAC19A8.12.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011323942.1	XP_011323942.1 hypothetical protein FGSG_05411 [Fusarium graminearum PH-1]	831	b5a339755f74de7a4b407f217700fff8e5e6eda6fdbe243ae2befdf254484b16	FGSG_05411	I1RN48	1	1	1	fgraminearum::FGRAMPH1_01G17845	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17845	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323945.1	OG0001336	1	0	1	YKL018W		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011323945.1	XP_011323945.1 hypothetical protein FGSG_05413 [Fusarium graminearum PH-1]	381	d1e444af62f949e2c13187ca7de39b53ce338ffe07867100b4e6df1330aae700	FGSG_05413	I1RN49	1	1	1	fgraminearum::FGRAMPH1_01G17851	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17851	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323957.1	OG0002686	1	1	1	YNL102W	SPAC3H5.06c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323957.1	XP_011323957.1 hypothetical protein FGSG_05421 [Fusarium graminearum PH-1]	1454	76fa25286e3ddff8911bcba4bd1aa3f237657e5f73aadce278ab49637f226786	FGSG_05421	I1RN57	1	1	1	fgraminearum::FGRAMPH1_01G17877	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17877	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323961.1	OG0002687	1	1	1	YPR041W	SPAC2F7.05c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323961.1	XP_011323961.1 hypothetical protein FGSG_05425 [Fusarium graminearum PH-1]	420	605ce796ecbee7b25892748cdc833af063494341eb2a12407402dccc3de16b4b	FGSG_05425	I1RN61	1	1	1	fgraminearum::FGRAMPH1_01G17885	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17885	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323965.1	OG0002688	1	0	1	YPR016C		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011323965.1	XP_011323965.1 eukaryotic translation initiation factor 6 [Fusarium graminearum PH-1]	246	23820767e5552635110bb1099cd4dd3b2e6515f8bfaf92ce394c7b46901ff817		I1RN63	1	0	1	fgraminearum::FGRAMPH1_01G17893	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G17893	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323967.1	OG0002690	0	1	1		SPAP8A3.09c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011323967.1	XP_011323967.1 phosphatase PP2A regulatory subunit A [Fusarium graminearum PH-1]	623	cf982a88aac1644cd686984be0c8ba3125d414d69577cb33466fc056c53d8a4c		I1RN65	1	0	1	fgraminearum::FGRAMPH1_01G17897	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G17897	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323968.1	OG0002691	1	1	1	YLR060W	SPAC23A1.12c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323968.1	XP_011323968.1 phenylalanyl-tRNA synthetase beta chain [Fusarium graminearum PH-1]	609	461cd431243f93383f772babce47a09a8a5ebf55022e4b4421aa5c25e193d2e9		V6RBN2	1	0	1	fgraminearum::FGRAMPH1_01G17899	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G17899	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323970.1	OG0002693	1	1	1	YNL178W	SPBC16G5.14c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011323970.1	XP_011323970.1 40S ribosomal protein S3 [Fusarium graminearum PH-1]	260	61e29278c930cfe20457b4303bb000c6aa0fd8349c8989f4dc58900065e9ead1		I1RN67	1	0	1	fgraminearum::FGRAMPH1_01G17903	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G17903	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323975.1	OG0003994	0	1	1		SPAC19G12.01c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011323975.1	XP_011323975.1 hypothetical protein FGSG_05437 [Fusarium graminearum PH-1]	755	cae898381a34c7d2e97c14781866fc498adca02e0e972a253403fefe6af0a856	FGSG_05437		0	1	1	fgraminearum::FGRAMPH1_01G17913	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G17913	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011323976.1	OG0002694	0	1	1		SPCC777.05.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011323976.1	XP_011323976.1 hypothetical protein FGSG_05438 [Fusarium graminearum PH-1]	397	d2c9a73889d8dcf9d1542b5d3f2bc432a670da63d679f5a399cea8efad8bc764	FGSG_05438	I1RN72	1	1	1	fgraminearum::FGRAMPH1_01G17915	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G17915	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
