Gene,Cytoplasm,Cell membrane,Mitochondrion,Endoplasmic reticulum,Vacuole,Secreted,Nucleus,Peroxisome,Golgi,Endosome,Multi-pass membrane,Cytoskeleton
FGRAMPH1_01G14129,0,1,0,0,1,1,0,0,1,0,0,0
FGRAMPH1_01G14131,0,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14133,0,1,0,1,1,0,0,0,1,0,1,0
FGRAMPH1_01G14135,0,1,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G14137,1,0,1,1,0,0,1,1,0,0,0,0
FGRAMPH1_01G14139,1,0,1,0,1,0,0,0,1,0,0,0
FGRAMPH1_01G14141,0,0,1,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G14143,0,1,0,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G14145,0,1,0,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G14147,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14149,0,0,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14151,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14153,0,0,0,0,0,1,1,0,0,1,0,0
FGRAMPH1_01G14155,0,1,0,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G14157,1,1,0,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G14159,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14161,0,0,1,1,1,0,0,0,1,1,0,0
FGRAMPH1_01G14163,1,1,0,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G14165,1,0,0,0,1,0,1,0,0,0,0,0
FGRAMPH1_01G14167,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14169,0,0,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14171,0,1,1,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G14173,1,0,0,0,0,0,0,0,0,0,1,0
FGRAMPH1_01G14175,0,1,0,0,0,1,0,0,1,0,0,0
FGRAMPH1_01G14177,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14179,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14181,0,1,0,1,1,0,0,0,1,1,0,0
FGRAMPH1_01G14183,1,1,1,0,0,1,1,0,0,0,0,0
FGRAMPH1_01G14185,0,1,0,1,0,0,0,0,0,0,1,0
FGRAMPH1_01G14187,0,1,0,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G14189,0,1,0,1,1,0,0,0,1,0,1,0
FGRAMPH1_01G14191,0,1,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14193,0,0,0,0,0,1,0,0,1,0,0,0
FGRAMPH1_01G14195,1,1,0,1,1,0,1,0,1,1,0,0
FGRAMPH1_01G14197,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14199,0,0,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14201,1,0,0,0,0,0,0,1,0,1,0,0
FGRAMPH1_01G14203,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14205,1,0,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14207,1,0,1,0,0,0,0,1,0,1,0,0
FGRAMPH1_01G14209,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14211,0,0,1,1,0,0,0,0,0,0,1,0
FGRAMPH1_01G14213,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14215,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14217,0,0,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14219,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14221,0,1,0,1,0,0,0,1,0,1,0,0
FGRAMPH1_01G14223,0,1,1,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G14225,0,0,1,0,0,1,0,1,0,1,0,0
FGRAMPH1_01G14227,0,0,1,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G14229,0,1,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G14231,0,0,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14233,0,1,1,0,0,1,0,0,0,1,0,0
FGRAMPH1_01G14235,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14237,0,1,1,0,1,0,0,0,0,1,0,0
FGRAMPH1_01G14239,0,0,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14241,1,1,0,0,0,1,1,0,0,0,0,0
FGRAMPH1_01G14243,1,0,0,0,1,0,0,1,0,0,0,0
FGRAMPH1_01G14245,1,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14247,1,1,1,1,0,1,1,0,0,0,0,0
FGRAMPH1_01G14249,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14251,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14253,0,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14255,0,0,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G14257,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14259,0,0,1,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G14261,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14263,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14265,1,1,0,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G14267,1,0,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14269,0,1,1,1,1,0,0,0,0,1,0,0
FGRAMPH1_01G14271,0,1,0,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G14273,0,1,0,1,1,1,0,0,1,0,0,0
FGRAMPH1_01G14275,0,0,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G14277,1,1,1,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G14279,0,1,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G14281,1,0,1,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G14283,0,0,0,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G14285,0,1,1,0,1,1,0,0,0,0,0,0
FGRAMPH1_01G14287,0,0,0,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G14289,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14291,0,1,0,0,1,1,0,0,0,0,0,0
FGRAMPH1_01G14293,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14295,1,0,0,0,0,0,1,1,1,1,0,0
FGRAMPH1_01G14297,1,0,1,1,0,0,1,0,0,0,0,0
FGRAMPH1_01G14299,1,1,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14301,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14303,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14305,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14307,0,0,1,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G14309,0,0,1,0,0,1,1,1,0,0,0,0
FGRAMPH1_01G14311,1,1,0,1,1,0,1,0,0,0,0,0
FGRAMPH1_01G14313,0,0,0,0,0,0,1,1,1,0,0,0
FGRAMPH1_01G14315,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14317,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14319,0,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14321,0,1,0,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G14323,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14325,1,1,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14327,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14329,1,1,1,0,0,1,0,1,0,0,0,0
FGRAMPH1_01G14331,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14333,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14335,1,0,1,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G14337,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14339,1,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14341,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14343,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14345,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14347,1,0,0,0,1,0,1,0,0,0,0,0
FGRAMPH1_01G14349,0,1,0,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G14351,0,0,1,0,0,1,0,1,0,0,0,0
FGRAMPH1_01G14353,0,1,0,0,1,0,0,0,1,1,0,0
FGRAMPH1_01G14355,0,0,1,1,0,0,0,1,0,0,0,0
FGRAMPH1_01G14357,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14359,1,0,0,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G14361,1,1,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G14363,1,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14365,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14367,0,0,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14369,1,1,0,1,0,1,0,0,1,0,0,0
FGRAMPH1_01G14371,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14373,0,0,0,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G14375,0,1,1,1,1,0,0,0,1,0,1,0
FGRAMPH1_01G14377,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14379,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14381,1,1,0,0,0,1,1,1,1,0,0,0
FGRAMPH1_01G14383,1,0,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G14385,1,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14387,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14389,0,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14391,1,1,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14393,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14395,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14397,0,1,0,0,0,1,0,1,0,0,0,0
FGRAMPH1_01G14399,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14401,1,0,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14403,0,1,0,1,1,0,0,0,1,0,0,0
FGRAMPH1_01G14405,0,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14407,0,1,0,0,1,1,0,0,0,0,0,0
FGRAMPH1_01G14409,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14411,1,0,1,0,0,0,1,0,1,0,0,0
FGRAMPH1_01G14413,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14415,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14417,1,1,0,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G14419,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14421,0,1,0,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G14423,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14425,0,0,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14427,0,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14429,0,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14431,0,1,0,0,0,1,0,0,1,0,0,0
FGRAMPH1_01G14433,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14435,1,1,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14437,0,0,0,0,1,0,1,0,0,0,0,0
FGRAMPH1_01G14439,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14441,1,1,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G14443,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14445,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14447,1,0,0,0,1,0,0,1,0,1,0,0
FGRAMPH1_01G14449,1,1,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G14451,1,1,1,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G14453,0,0,0,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G14455,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14457,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14459,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14461,0,0,0,1,0,0,0,1,0,1,0,0
FGRAMPH1_01G14463,1,1,1,0,0,1,1,0,0,0,0,0
FGRAMPH1_01G14465,0,0,0,1,0,0,0,0,0,0,1,0
FGRAMPH1_01G14467,0,1,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14469,0,1,0,0,0,1,0,0,1,0,0,0
FGRAMPH1_01G14471,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14473,0,0,0,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G14475,0,1,0,1,1,0,0,0,0,1,0,0
FGRAMPH1_01G14477,1,1,1,0,1,0,0,0,1,0,0,0
FGRAMPH1_01G14479,0,0,1,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G14481,0,1,0,1,1,1,0,1,0,0,0,0
FGRAMPH1_01G14483,0,0,0,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G14485,0,0,0,0,1,1,0,0,0,0,0,0
FGRAMPH1_01G14487,0,1,0,1,0,1,0,0,1,0,0,0
FGRAMPH1_01G14489,0,1,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G14491,1,0,0,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G14493,0,0,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14495,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14497,0,0,0,1,0,0,0,0,1,0,0,0
FGRAMPH1_01G14499,1,0,0,0,1,0,1,0,0,0,0,1
FGRAMPH1_01G14501,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14503,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14505,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14507,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14509,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14511,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14513,1,1,0,0,1,0,1,0,0,0,0,0
FGRAMPH1_01G14515,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14517,1,1,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G14519,1,0,1,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G14521,1,0,1,0,0,0,0,0,0,0,1,0
FGRAMPH1_01G14523,1,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G14525,0,0,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14527,0,0,0,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G14529,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14531,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14533,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14535,0,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G14537,0,1,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14539,1,1,1,0,1,1,1,0,0,1,0,0
FGRAMPH1_01G14541,1,0,0,1,0,0,0,0,0,1,0,0
FGRAMPH1_01G14543,1,0,1,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G14545,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14547,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14549,1,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14551,1,0,0,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G14553,1,1,0,0,0,0,0,0,1,0,0,0
FGRAMPH1_01G14555,1,1,1,1,0,1,1,0,0,0,0,0
FGRAMPH1_01G14557,0,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14559,0,1,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14561,1,0,0,0,1,0,1,0,0,1,0,0
FGRAMPH1_01G14563,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14565,0,1,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14567,0,0,1,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G14569,0,1,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G14571,1,0,1,0,0,1,0,0,0,1,0,0
FGRAMPH1_01G14573,1,0,0,0,0,1,0,0,0,1,0,0
FGRAMPH1_01G14575,1,0,0,1,1,0,0,0,0,1,0,0
FGRAMPH1_01G14577,1,0,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G14579,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14581,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14583,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14585,1,1,0,1,1,1,1,0,0,0,0,0
FGRAMPH1_01G14587,1,0,0,1,1,0,0,0,0,1,0,0
FGRAMPH1_01G14589,0,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G14591,0,0,0,1,1,1,0,0,1,0,0,0
FGRAMPH1_01G14593,1,0,0,0,1,0,0,0,1,0,0,0
FGRAMPH1_01G14595,0,1,0,0,1,0,0,0,0,0,1,0
FGRAMPH1_01G14597,1,1,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G14599,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14601,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14603,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14605,0,0,1,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G14607,1,0,0,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G14609,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14611,1,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14613,1,1,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G14615,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14617,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14619,1,0,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14621,1,0,1,0,0,0,1,0,0,1,0,0
FGRAMPH1_01G14623,0,1,0,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G14625,0,1,0,1,1,0,0,0,0,1,0,0
FGRAMPH1_01G14627,1,0,1,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14629,1,0,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14631,0,1,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G14633,1,0,0,1,0,0,0,0,1,0,0,0
FGRAMPH1_01G14635,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14637,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14639,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14641,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14643,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14645,0,0,0,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G14647,0,0,0,0,1,0,0,1,1,1,0,0
FGRAMPH1_01G14649,1,0,0,0,0,0,0,0,1,0,0,0
FGRAMPH1_01G14651,0,0,0,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G14653,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14655,1,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14657,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14659,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14661,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14663,1,0,1,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G14665,0,1,1,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G14667,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14669,1,0,0,1,1,0,0,0,1,0,1,0
FGRAMPH1_01G14671,1,0,1,1,0,0,1,0,1,0,0,0
FGRAMPH1_01G14673,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14675,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14677,0,1,0,1,0,1,0,1,0,0,1,0
FGRAMPH1_01G14679,1,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14681,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14683,1,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14685,1,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14687,1,0,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14689,1,0,0,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G14691,1,0,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14693,0,1,1,1,1,1,0,0,1,0,0,0
FGRAMPH1_01G14695,1,0,0,0,0,0,1,0,1,0,0,0
FGRAMPH1_01G14697,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14699,0,1,0,0,1,0,0,0,0,1,0,0
FGRAMPH1_01G14701,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14703,0,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14705,1,0,1,0,0,1,1,1,0,0,0,0
FGRAMPH1_01G14707,1,0,1,0,0,1,0,1,0,0,0,0
FGRAMPH1_01G14709,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14711,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14713,0,0,0,0,1,0,0,1,0,0,0,0
FGRAMPH1_01G14715,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14717,0,0,0,0,0,0,0,0,0,1,0,0
FGRAMPH1_01G14719,1,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14721,1,0,0,0,0,0,1,0,1,0,0,0
FGRAMPH1_01G14723,0,0,1,0,1,0,0,0,1,0,0,0
FGRAMPH1_01G14725,0,1,0,1,1,0,0,0,0,0,1,0
FGRAMPH1_01G14727,1,0,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14729,1,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14731,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14733,0,0,1,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G14735,0,0,1,0,1,0,0,0,0,0,0,0
FGRAMPH1_01G14737,0,1,0,0,0,1,0,0,0,1,0,0
FGRAMPH1_01G14739,0,1,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14741,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14743,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14745,0,1,1,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G14747,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14749,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14751,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14753,1,1,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14755,1,0,1,0,0,1,0,1,1,0,0,0
FGRAMPH1_01G14757,0,1,1,1,0,1,0,0,0,0,0,0
FGRAMPH1_01G14759,1,0,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14761,0,1,0,1,1,0,0,1,1,0,1,0
FGRAMPH1_01G14763,0,0,1,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G14765,1,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14767,1,1,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14769,0,0,0,0,1,0,1,0,0,0,0,0
FGRAMPH1_01G14771,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14773,1,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14775,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14777,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14779,0,1,0,1,1,1,0,0,0,0,0,0
FGRAMPH1_01G14781,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14783,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14785,1,1,1,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14787,1,0,0,1,0,0,0,1,0,0,0,0
FGRAMPH1_01G14789,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14791,0,0,1,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14793,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14795,0,1,0,0,1,1,0,0,1,0,0,0
FGRAMPH1_01G14797,0,1,0,0,0,1,0,0,0,0,0,0
FGRAMPH1_01G14799,1,0,1,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G14801,0,0,0,0,1,0,0,0,1,0,0,0
FGRAMPH1_01G14803,0,1,0,1,1,1,0,1,0,0,0,0
FGRAMPH1_01G14805,1,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14807,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14809,1,1,1,0,0,0,1,1,0,0,0,0
FGRAMPH1_01G14811,0,0,1,1,0,0,0,0,1,0,0,0
FGRAMPH1_01G14813,1,0,0,1,0,0,0,0,0,1,0,0
FGRAMPH1_01G14815,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14817,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14819,0,0,0,0,0,0,0,0,1,0,0,0
FGRAMPH1_01G14821,0,1,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14823,0,1,0,1,1,0,0,1,0,0,1,0
FGRAMPH1_01G14825,1,0,1,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G14827,0,1,1,1,1,1,0,1,0,0,0,0
FGRAMPH1_01G14829,1,1,0,1,0,0,0,0,0,0,1,0
FGRAMPH1_01G14831,0,0,1,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14833,0,1,1,0,1,0,0,1,0,0,0,0
FGRAMPH1_01G14835,1,0,1,1,0,0,0,0,1,0,0,0
FGRAMPH1_01G14837,1,1,0,0,0,1,1,1,0,0,0,0
FGRAMPH1_01G14839,0,0,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14841,0,1,0,1,0,0,0,0,0,0,0,0
FGRAMPH1_01G14843,1,0,1,1,0,0,0,1,1,0,0,0
FGRAMPH1_01G14845,0,0,0,0,0,0,1,0,0,0,0,0
FGRAMPH1_01G14847,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14849,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14851,0,0,1,1,1,0,0,1,0,0,1,0
FGRAMPH1_01G14853,1,0,0,1,1,0,0,0,0,0,0,0
FGRAMPH1_01G14855,0,0,0,0,0,0,0,0,0,0,0,0
FGRAMPH1_01G14857,1,0,1,0,0,0,0,1,0,0,0,0
FGRAMPH1_01G14859,1,0,0,0,0,0,0,0,0,0,0,0
